UF,Município, Limite de Gasto Prefeito 1º Turno , Limite de Gasto Prefeito 2º Turno , Limite de Gasto Vereador , Limite Contratação Prefeito , Limite Contratação Vereador , Eleitorado Apto 
AC,ACRELÂNDIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 95 , 48 , 9 506 
SP,ITÁPOLIS, R$ 140 514,47 , R$ -   , R$ 48 710,44 , 301 , 151 , 31 389 
SP,ITAPORANGA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 116 , 58 , 11 560 
SP,ITAPUÍ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 91 , 46 , 9 128 
SP,ITAPURA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 41 , 21 , 4 050 
SP,ITAQUAQUECETUBA, R$ 1 391 280,96 , R$ 417 384,29 , R$ 80 909,54 , 493 , 247 , 223 323 
SP,ITARARÉ, R$ 445 720,57 , R$ -   , R$ 19 456,91 , 307 , 154 , 37 098 
SP,ITARIRI, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 100 , 50 , 9 958 
SP,ITATIBA, R$ 381 662,03 , R$ -   , R$ 36 895,50 , 347 , 174 , 77 171 
SP,ITATINGA, R$ 108 039,06 , R$ -   , R$ 33 457,89 , 143 , 72 , 14 263 
SP,ITIRAPINA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 95 , 48 , 9 531 
SP,ITIRAPUÃ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 51 , 26 , 5 108 
SP,ITOBI, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 66 , 33 , 6 569 
SP,ITU, R$ 487 402,71 , R$ -   , R$ 62 208,67 , 393 , 197 , 122 515 
SP,ITUPEVA, R$ 484 407,74 , R$ -   , R$ 64 746,06 , 308 , 154 , 38 339 
SP,ITUVERAVA, R$ 326 269,70 , R$ -   , R$ 45 524,30 , 300 , 150 , 30 172 
SP,JABORANDI, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 51 , 26 , 5 142 
SP,JABOTICABAL, R$ 388 032,91 , R$ -   , R$ 59 317,97 , 324 , 162 , 53 746 
SP,JACAREÍ, R$ 605 430,11 , R$ -   , R$ 109 819,25 , 432 , 216 , 162 255 
SP,JACI, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 54 , 27 , 5 408 
SP,JACUPIRANGA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 137 , 69 , 13 740 
SP,JAGUARIÚNA, R$ 732 093,29 , R$ -   , R$ 44 687,33 , 307 , 154 , 37 449 
SP,JALES, R$ 176 257,01 , R$ -   , R$ 20 078,90 , 308 , 154 , 37 680 
SP,JAMBEIRO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 47 , 24 , 4 719 
SP,JANDIRA, R$ 268 454,04 , R$ -   , R$ 57 883,82 , 348 , 174 , 77 505 
SP,JARDINÓPOLIS, R$ 134 293,50 , R$ -   , R$ 19 170,26 , 279 , 140 , 27 906 
SP,JARINU, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 205 , 103 , 20 467 
SP,JAÚ, R$ 688 953,68 , R$ -   , R$ 61 020,54 , 369 , 185 , 98 930 
SP,JERIQUARA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 35 , 18 , 3 491 
SP,JOANÓPOLIS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 95 , 48 , 9 493 
SP,JOÃO RAMALHO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 38 , 19 , 3 845 
SP,JOSÉ BONIFÁCIO, R$ 195 790,63 , R$ -   , R$ 10 803,91 , 260 , 130 , 26 022 
SP,JÚLIO MESQUITA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 40 , 20 , 3 985 
SP,JUMIRIM, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 24 , 12 , 2 430 
SP,JUNDIAÍ, R$ 2 511 431,48 , R$ 753 429,44 , R$ 203 980,54 , 560 , 280 , 290 278 
SP,JUNQUEIRÓPOLIS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 140 , 70 , 13 989 
SP,JUQUIÁ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 174 , 87 , 17 351 
SP,JUQUITIBA, R$ 749 062,93 , R$ -   , R$ 16 462,85 , 231 , 116 , 23 096 
SP,LAGOINHA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 56 , 28 , 5 579 
SP,LARANJAL PAULISTA, R$ 108 039,06 , R$ -   , R$ 46 749,87 , 209 , 105 , 20 876 
SP,LAVÍNIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 43 , 22 , 4 337 
SP,LAVRINHAS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 62 , 31 , 6 171 
SP,LEME, R$ 427 901,01 , R$ -   , R$ 43 547,76 , 342 , 171 , 72 298 
SP,LENÇÓIS PAULISTA, R$ 210 017,85 , R$ -   , R$ 29 034,72 , 317 , 159 , 47 111 
SP,LIMEIRA, R$ 760 586,66 , R$ 228 176,00 , R$ 110 151,30 , 483 , 242 , 212 581 
SP,LINDÓIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 57 , 29 , 5 658 
SP,LINS, R$ 186 034,98 , R$ -   , R$ 10 803,91 , 326 , 163 , 56 487 
SP,LORENA, R$ 404 650,41 , R$ -   , R$ 37 157,27 , 334 , 167 , 63 596 
SP,LOURDES, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 20 , 10 , 1 999 
SP,LOUVEIRA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 301 , 151 , 31 037 
SP,LUCÉLIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 150 , 75 , 14 957 
SP,LUCIANÓPOLIS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 21 , 11 , 2 085 
SP,LUÍS ANTÔNIO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 95 , 48 , 9 458 
SP,LUIZIÂNIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 41 , 21 , 4 126 
SP,LUPÉRCIO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 37 , 19 , 3 739 
SP,LUTÉCIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 27 , 14 , 2 657 
SP,MACATUBA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 136 , 68 , 13 574 
SP,MACAUBAL, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 61 , 31 , 6 126 
SP,MACEDÔNIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 34 , 17 , 3 442 
SP,MAGDA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 31 , 16 , 3 079 
SP,MAIRINQUE, R$ 354 573,42 , R$ -   , R$ 35 942,38 , 307 , 154 , 37 187 
SP,MAIRIPORÃ, R$ 272 456,64 , R$ -   , R$ 54 190,69 , 330 , 165 , 59 946 
SP,MANDURI, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 74 , 37 , 7 388 
SP,MARABÁ PAULISTA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 35 , 18 , 3 541 
SP,MARACAÍ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 109 , 55 , 10 917 
SP,MARAPOAMA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 27 , 14 , 2 748 
SP,MARIÁPOLIS, R$ 108 039,06 , R$ -   , R$ 32 027,11 , 33 , 17 , 3 348 
SP,MARÍLIA, R$ 2 244 769,17 , R$ -   , R$ 186 607,32 , 439 , 220 , 169 074 
SP,MARINÓPOLIS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 19 , 10 , 1 916 
SP,MARTINÓPOLIS, R$ 149 500,81 , R$ -   , R$ 23 599,58 , 192 , 96 , 19 180 
SP,MATÃO, R$ 157 979,65 , R$ -   , R$ 45 417,58 , 333 , 167 , 63 012 
SP,MAUÁ, R$ 1 613 910,81 , R$ 484 173,24 , R$ 184 672,84 , 573 , 287 , 303 058 
SP,MENDONÇA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 44 , 22 , 4 410 
SP,MERIDIANO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 40 , 20 , 3 970 
SP,MESÓPOLIS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 18 , 9 , 1 839 
SP,MIGUELÓPOLIS, R$ 142 339,73 , R$ -   , R$ 16 344,08 , 173 , 87 , 17 273 
SP,MINEIROS DO TIETÊ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 93 , 47 , 9 316 
SP,MIRA ESTRELA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 27 , 14 , 2 684 
SP,MIRACATU, R$ 205 478,29 , R$ -   , R$ 27 155,51 , 174 , 87 , 17 404 
SP,MIRANDÓPOLIS, R$ 108 039,06 , R$ -   , R$ 23 608,44 , 206 , 103 , 20 639 
SP,MIRANTE DO PARANAPANEMA, R$ 140 438,45 , R$ -   , R$ 10 803,91 , 148 , 74 , 14 781 
SP,MIRASSOL, R$ 108 039,06 , R$ -   , R$ 34 427,08 , 311 , 156 , 41 241 
SP,MIRASSOLÂNDIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 36 , 18 , 3 646 
SP,MOCOCA, R$ 108 039,06 , R$ -   , R$ 34 756,52 , 324 , 162 , 53 827 
SP,MOGI DAS CRUZES, R$ 1 523 955,65 , R$ 457 186,70 , R$ 213 393,58 , 567 , 284 , 296 944 
SP,MOGI GUAÇU, R$ 473 506,63 , R$ -   , R$ 36 933,94 , 381 , 191 , 111 313 
SP,MOGI MIRIM, R$ 304 345,82 , R$ -   , R$ 26 923,65 , 338 , 169 , 67 514 
SP,MOMBUCA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 34 , 17 , 3 351 
SP,MONÇÕES, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 22 , 11 , 2 236 
SP,MONGAGUÁ, R$ 190 105,58 , R$ -   , R$ 34 731,67 , 313 , 157 , 43 123 
SP,MONTE ALEGRE DO SUL, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 61 , 31 , 6 052 
SP,MONTE ALTO, R$ 108 039,06 , R$ -   , R$ 27 627,65 , 307 , 154 , 37 179 
SP,MONTE APRAZÍVEL, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 167 , 84 , 16 658 
SP,MONTE AZUL PAULISTA, R$ 179 824,86 , R$ -   , R$ 29 106,30 , 156 , 78 , 15 585 
SP,MONTE CASTELO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 34 , 17 , 3 427 
SP,MONTE MOR, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 310 , 155 , 39 809 
SP,MONTEIRO LOBATO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 37 , 19 , 3 714 
SP,MORRO AGUDO, R$ 440 438,41 , R$ -   , R$ 16 401,16 , 205 , 103 , 20 541 
SP,MORUNGABA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 100 , 50 , 9 962 
SP,MOTUCA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 38 , 19 , 3 760 
SP,MURUTINGA DO SUL, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 37 , 19 , 3 654 
SP,NANTES, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 25 , 13 , 2 450 
SP,NARANDIBA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 44 , 22 , 4 360 
SP,NATIVIDADE DA SERRA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 69 , 35 , 6 895 
SP,NAZARÉ PAULISTA, R$ 108 039,06 , R$ -   , R$ 20 638,86 , 140 , 70 , 13 953 
SP,NEVES PAULISTA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 76 , 38 , 7 587 
SP,NHANDEARA, R$ 108 039,06 , R$ -   , R$ 16 274,13 , 82 , 41 , 8 206 
SP,NIPOÃ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 41 , 21 , 4 059 
SP,NOVA ALIANÇA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 52 , 26 , 5 194 
SP,NOVA CAMPINA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 72 , 36 , 7 163 
SP,NOVA CANAÃ PAULISTA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 23 , 12 , 2 275 
SP,NOVA CASTILHO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 14 , 7 , 1 374 
SP,NOVA EUROPA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 81 , 41 , 8 064 
SP,NOVA GRANADA, R$ 144 700,99 , R$ -   , R$ 10 803,91 , 156 , 78 , 15 608 
SP,NOVA GUATAPORANGA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 20 , 10 , 2 025 
SP,NOVA INDEPENDÊNCIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 36 , 18 , 3 597 
SP,NOVA LUZITÂNIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 29 , 15 , 2 945 
SP,NOVA ODESSA, R$ 228 885,59 , R$ -   , R$ 28 463,16 , 314 , 157 , 44 032 
SP,NOVAIS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 37 , 19 , 3 713 
SP,NOVO HORIZONTE, R$ 146 244,40 , R$ -   , R$ 14 443,36 , 290 , 145 , 28 979 
SP,NUPORANGA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 58 , 29 , 5 794 
SP,OCAUÇU, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 36 , 18 , 3 559 
SP,ÓLEO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 29 , 15 , 2 872 
SP,OLÍMPIA, R$ 167 488,60 , R$ -   , R$ 21 217,21 , 310 , 155 , 40 344 
SP,ONDA VERDE, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 39 , 20 , 3 934 
SP,ORIENTE, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 54 , 27 , 5 418 
SP,ORINDIÚVA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 48 , 24 , 4 765 
SP,ORLÂNDIA, R$ 174 941,69 , R$ -   , R$ 20 925,09 , 301 , 151 , 30 897 
SP,OSASCO, R$ 2 618 218,05 , R$ 785 465,42 , R$ 354 889,08 , 836 , 418 , 566 000 
SP,OSCAR BRESSANE, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 29 , 15 , 2 916 
SP,OSVALDO CRUZ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 246 , 123 , 24 630 
SP,OURINHOS, R$ 298 999,42 , R$ -   , R$ 80 406,53 , 348 , 174 , 77 841 
SP,OURO VERDE, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 61 , 31 , 6 078 
SP,OUROESTE, R$ 153 648,43 , R$ -   , R$ 10 803,91 , 80 , 40 , 8 042 
SP,PACAEMBU, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 92 , 46 , 9 175 
SP,PALESTINA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 89 , 45 , 8 867 
SP,PALMARES PAULISTA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 75 , 38 , 7 483 
SP,PALMEIRA D'OESTE, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 80 , 40 , 8 039 
SP,PALMITAL, R$ 108 039,06 , R$ -   , R$ 17 193,04 , 175 , 88 , 17 476 
SP,PANORAMA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 107 , 54 , 10 734 
SP,PARAGUAÇU PAULISTA, R$ 108 039,06 , R$ -   , R$ 13 838,00 , 302 , 151 , 32 470 
SP,PARAIBUNA, R$ 108 039,06 , R$ -   , R$ 20 543,35 , 145 , 73 , 14 514 
SP,PARAÍSO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 50 , 25 , 5 045 
SP,PARANAPANEMA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 139 , 70 , 13 871 
SP,PARANAPUÃ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 31 , 16 , 3 097 
SP,PARAPUÃ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 87 , 44 , 8 736 
SP,PARDINHO, R$ 108 039,06 , R$ -   , R$ 13 961,54 , 54 , 27 , 5 442 
SP,PARIQUERA-AÇU, R$ 173 262,62 , R$ -   , R$ 47 440,00 , 151 , 76 , 15 102 
SP,PARISI, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 25 , 13 , 2 523 
SP,PATROCÍNIO PAULISTA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 105 , 53 , 10 508 
SP,PAULICÉIA, R$ 156 669,87 , R$ -   , R$ 10 803,91 , 61 , 31 , 6 094 
SP,PAULÍNIA, R$ 2 954 619,98 , R$ -   , R$ 73 817,62 , 340 , 170 , 69 520 
SP,PAULISTÂNIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 19 , 10 , 1 881 
SP,PAULO DE FARIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 67 , 34 , 6 677 
SP,PEDERNEIRAS, R$ 327 453,67 , R$ -   , R$ 10 803,91 , 302 , 151 , 32 441 
SP,PEDRA BELA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 52 , 26 , 5 156 
SP,PEDRANÓPOLIS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 23 , 12 , 2 303 
SP,PEDREGULHO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 139 , 70 , 13 916 
SP,PEDREIRA, R$ 108 039,06 , R$ -   , R$ 26 114,21 , 304 , 152 , 33 677 
SP,PEDRINHAS PAULISTA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 30 , 15 , 2 966 
SP,PEDRO DE TOLEDO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 85 , 43 , 8 528 
SP,PENÁPOLIS, R$ 296 683,19 , R$ -   , R$ 17 431,68 , 316 , 158 , 46 199 
SP,PEREIRA BARRETO, R$ 341 752,24 , R$ -   , R$ 15 754,67 , 202 , 101 , 20 172 
SP,PEREIRAS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 71 , 36 , 7 069 
SP,PERUÍBE, R$ 1 029 666,78 , R$ -   , R$ 42 201,35 , 325 , 163 , 55 115 
SP,PIACATU, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 46 , 23 , 4 620 
SP,PIEDADE, R$ 108 039,06 , R$ -   , R$ 17 022,91 , 311 , 156 , 41 050 
SP,PILAR DO SUL, R$ 210 449,96 , R$ -   , R$ 10 803,91 , 213 , 107 , 21 344 
SP,PINDAMONHANGABA, R$ 322 187,65 , R$ -   , R$ 81 367,92 , 380 , 190 , 110 237 
SP,PINDORAMA, R$ 213 585,93 , R$ -   , R$ 10 803,91 , 117 , 59 , 11 725 
SP,PINHALZINHO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 107 , 54 , 10 741 
SP,PIQUEROBI, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 32 , 16 , 3 164 
SP,PIQUETE, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 112 , 56 , 11 220 
SP,PIRACAIA, R$ 108 039,06 , R$ -   , R$ 47 425,90 , 218 , 109 , 21 822 
SP,PIRACICABA, R$ 347 592,26 , R$ 104 277,68 , R$ 51 872,92 , 554 , 277 , 283 814 
SP,PIRAJU, R$ 108 039,06 , R$ -   , R$ 33 163,17 , 234 , 117 , 23 421 
SP,PIRAJUÍ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 161 , 81 , 16 111 
SP,PIRANGI, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 81 , 41 , 8 147 
SP,PIRAPORA DO BOM JESUS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 119 , 60 , 11 888 
SP,PIRAPOZINHO, R$ 141 116,27 , R$ -   , R$ 10 803,91 , 206 , 103 , 20 586 
SP,PIRASSUNUNGA, R$ 189 627,01 , R$ -   , R$ 16 610,75 , 327 , 164 , 56 785 
SP,PIRATININGA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 93 , 47 , 9 328 
SP,PITANGUEIRAS, R$ 260 815,56 , R$ -   , R$ 25 758,32 , 267 , 134 , 26 651 
SP,PLANALTO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 43 , 22 , 4 272 
SP,PLATINA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 30 , 15 , 2 958 
SP,POÁ, R$ 108 039,06 , R$ -   , R$ 37 013,07 , 364 , 182 , 93 537 
SP,POLONI, R$ 108 039,06 , R$ -   , R$ 15 224,70 , 46 , 23 , 4 581 
SP,POMPÉIA, R$ 288 685,84 , R$ -   , R$ 18 877,68 , 161 , 81 , 16 108 
SP,PONGAÍ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 33 , 17 , 3 307 
SP,PONTAL, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 278 , 139 , 27 828 
SP,PONTALINDA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 34 , 17 , 3 382 
SP,PONTES GESTAL, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 25 , 13 , 2 535 
SP,POPULINA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 38 , 19 , 3 847 
SP,PORANGABA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 67 , 34 , 6 680 
SP,PORTO FELIZ, R$ 232 067,40 , R$ -   , R$ 15 709,83 , 310 , 155 , 39 589 
SP,PORTO FERREIRA, R$ 150 686,46 , R$ -   , R$ 10 803,91 , 311 , 156 , 40 927 
SP,POTIM, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 122 , 61 , 12 198 
SP,POTIRENDABA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 127 , 64 , 12 665 
SP,PRACINHA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 15 , 8 , 1 546 
SP,PRADÓPOLIS, R$ 108 039,06 , R$ -   , R$ 14 821,15 , 136 , 68 , 13 561 
SP,PRAIA GRANDE, R$ 1 982 686,47 , R$ 594 805,94 , R$ 143 964,70 , 472 , 236 , 201 571 
SP,PRATÂNIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 47 , 24 , 4 691 
SP,PRESIDENTE ALVES, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 36 , 18 , 3 642 
SP,PRESIDENTE BERNARDES, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 116 , 58 , 11 626 
SP,PRESIDENTE EPITÁCIO, R$ 409 301,73 , R$ -   , R$ 26 128,96 , 302 , 151 , 32 219 
SP,PRESIDENTE PRUDENTE, R$ 900 732,65 , R$ -   , R$ 51 396,02 , 439 , 220 , 169 293 
SP,PRESIDENTE VENCESLAU, R$ 108 039,06 , R$ -   , R$ 34 896,97 , 295 , 148 , 29 527 
SP,PROMISSÃO, R$ 243 021,04 , R$ -   , R$ 24 923,77 , 281 , 141 , 28 070 
SP,QUADRA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 32 , 16 , 3 206 
SP,QUATÁ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 107 , 54 , 10 666 
SP,QUEIROZ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 36 , 18 , 3 593 
SP,QUELUZ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 79 , 40 , 7 910 
SP,QUINTANA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 53 , 27 , 5 252 
SP,RAFARD, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 76 , 38 , 7 556 
SP,RANCHARIA, R$ 108 039,06 , R$ -   , R$ 40 102,21 , 247 , 124 , 24 673 
SP,REDENÇÃO DA SERRA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 41 , 21 , 4 086 
SP,REGENTE FEIJÓ, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 157 , 79 , 15 693 
SP,REGINÓPOLIS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 46 , 23 , 4 640 
SP,REGISTRO, R$ 294 091,62 , R$ -   , R$ 35 333,47 , 315 , 158 , 45 132 
SP,RESTINGA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 69 , 35 , 6 854 
SP,RIBEIRA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 30 , 15 , 3 029 
SP,RIBEIRÃO BONITO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 91 , 46 , 9 091 
SP,RIBEIRÃO BRANCO, R$ 108 039,06 , R$ -   , R$ 28 037,10 , 147 , 74 , 14 696 
SP,RIBEIRÃO CORRENTE, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 41 , 21 , 4 103 
SP,RIBEIRÃO DO SUL, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 40 , 20 , 3 994 
SP,RIBEIRÃO DOS ÍNDIOS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 21 , 11 , 2 097 
SP,RIBEIRÃO GRANDE, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 69 , 35 , 6 894 
SP,RIBEIRÃO PIRES, R$ 894 951,56 , R$ -   , R$ 127 534,24 , 360 , 180 , 90 034 
SP,RIBEIRÃO PRETO, R$ 2 502 381,09 , R$ 750 714,33 , R$ 183 715,00 , 705 , 353 , 435 369 
SP,RIFAINA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 47 , 24 , 4 727 
SP,RINCÃO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 80 , 40 , 8 008 
SP,RINÓPOLIS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 78 , 39 , 7 758 
SP,RIO CLARO, R$ 283 675,37 , R$ -   , R$ 131 229,20 , 415 , 208 , 144 927 
SP,RIO DAS PEDRAS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 246 , 123 , 24 578 
SP,RIO GRANDE DA SERRA, R$ 221 840,99 , R$ -   , R$ 15 468,51 , 305 , 153 , 34 886 
SP,RIOLÂNDIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 74 , 37 , 7 381 
SP,RIVERSUL, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 48 , 24 , 4 805 
SP,ROSANA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 163 , 82 , 16 332 
SP,ROSEIRA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 85 , 43 , 8 543 
SP,RUBIÁCEA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 25 , 13 , 2 533 
SP,RUBINÉIA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 30 , 15 , 3 017 
SP,SABINO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 50 , 25 , 4 995 
SP,SAGRES, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 22 , 11 , 2 156 
SP,SALES, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 51 , 26 , 5 060 
SP,SALES OLIVEIRA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 80 , 40 , 8 001 
SP,SALESÓPOLIS, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 151 , 76 , 15 062 
SP,SALMOURÃO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 41 , 21 , 4 066 
SP,SALTINHO, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 62 , 31 , 6 247 
SP,SALTO, R$ 485 026,35 , R$ -   , R$ 53 808,28 , 356 , 178 , 86 030 
SP,SALTO DE PIRAPORA, R$ 108 039,06 , R$ -   , R$ 13 728,34 , 298 , 149 , 29 772 
SP,SALTO GRANDE, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 71 , 36 , 7 117 
SP,SANDOVALINA, R$ 108 039,06 , R$ -   , R$ 10 803,91 , 38 , 19 , 3 810 
